year,month,temp_c,precip_mm,clt_pct
2050,6,21.052002,1.4201762527227402,18.0648
2050,7,24.760101,0.28261235635727644,17.51378
2050,8,23.957275,1.0529296360909939,24.857204
2050,9,23.601837,59.347532987594604,31.199745
2050,10,23.231384,4.049759164452553,14.207268
2050,11,16.483734,40.3844940662384,42.937054
2050,12,13.750732,19.9623202085495,61.13847
2051,1,11.546509,94.30733060836792,43.48814
2051,2,13.669617,122.74631881713867,79.903946
2051,3,13.104523,116.0869550704956,64.971214
2051,4,14.993408,9.492798149585724,40.048306
2051,5,16.457672,36.64108109474182,64.21045
2051,6,18.125671,3.655625134706497,40.738598
2051,7,22.59201,2.31949520111084,19.64474
2051,8,23.722961,2.210634209215641,28.124962
2051,9,23.482025,0.7180670276284218,14.236725
2051,10,21.148407,12.328491568565369,38.0582
2051,11,16.474792,9.58109825849533,38.150723
2051,12,10.592041,97.28805947303772,32.632168
2052,1,12.143524,8.694197177886963,44.563057
2052,2,13.026642,41.22888171672821,52.424553
2052,3,12.865112,97.77596735954285,46.84658
2052,4,16.756256,24.43131387233734,70.99672
2052,5,18.042511,2.522678904235363,29.246016
2052,6,19.678162,2.5282971560955048,25.698195
2052,7,22.464691,1.4753309562802315,20.370375
2052,8,24.395996,0.5617557466030121,11.96147
2052,9,24.283539,3.111579045653343,24.70809
2052,10,20.775177,1.5581663586199284,17.460335
2052,11,15.73056,9.720051884651184,30.546663
2052,12,12.312164,4.940908536314964,10.272968
2053,1,11.732971,3.393805891275406,34.761787
2053,2,12.653473,76.14382028579712,41.49607
2053,3,12.863831,16.68189650774002,36.98581
2053,4,15.444,10.806366205215454,34.297882
2053,5,16.552643,5.3651949018239975,29.869125
2053,6,18.783966,2.3281513899564743,18.130308
2053,7,23.708282,0.5355095826089382,24.509212
2053,8,24.434967,0.8390536736696959,18.68914
2053,9,23.647003,1.352984793484211,19.012844
2053,10,20.638641,13.733584463596344,23.279774
2053,11,14.028687,10.298199355602264,24.117744
2053,12,12.198517,10.234229892492294,30.863342
2054,1,15.199738,3.7060064896941185,40.453365
2054,2,14.037781,41.42848598957062,43.133797
2054,3,14.000244,11.754688531160355,32.892624
2054,4,15.587097,3.9387045800685883,28.368843
2054,5,17.074982,3.6472990438342094,41.262707
2054,6,20.427551,3.963141292333603,37.917973
2054,7,23.61148,0.6433939840644598,22.80633
2054,8,24.512543,0.8690041024237871,36.984093
2054,9,23.569092,1.6471626609563828,31.768307
2054,10,21.200958,8.199159771203995,14.066127
2054,11,14.19165,108.61697673797607,51.30702
2054,12,11.536072,68.136394739151,43.265324
2055,1,11.620544,96.90903544425964,34.867985
2055,2,12.323212,39.61058950424194,57.864292
2055,3,15.48938,6.8159797340631485,35.999878
2055,4,14.691223,43.86440992355347,44.006306
2055,5,18.09195,4.503015846014023,51.35836
2055,6,19.447205,2.761891186237335,40.86247
2055,7,24.205048,1.432743113487959,15.625031
2055,8,23.998627,0.4884538948535919,29.703428
2055,9,25.632507,1.1585797369480133,15.688022
2055,10,20.937836,1.196772925555706,24.483923
2055,11,16.879456,8.316164016723633,31.182804
2055,12,12.39505,31.751662254333496,35.691452
2056,1,13.065186,72.96647143363953,28.185482
2056,2,12.009644,30.8910653591156,58.145046
2056,3,14.5503845,98.393150806427,54.450077
2056,4,16.715118,43.512418270111084,59.77122
2056,5,16.984161,6.124507740139961,30.662983
2056,6,20.759155,6.189104318618774,38.58242
2056,7,26.78479,0.1290221307426691,28.54219
2056,8,24.11435,1.1480032242834568,19.62255
2056,9,26.49765,21.66830599308014,43.51149
2056,10,20.993347,11.763263911008835,33.913116
2056,11,14.702118,50.49295663833618,40.046833
2056,12,10.178741,70.55572724342346,49.600967
2057,1,12.310272,20.07773768901825,53.232113
2057,2,11.003845,111.8230926990509,71.82337
2057,3,11.641602,44.1096031665802,44.16184
2057,4,15.866638,4.526606798171997,37.851826
2057,5,16.878113,5.02672053873539,40.007835
2057,6,21.401642,2.4589459598064423,23.454803
2057,7,21.229279,3.1018953695893288,17.637136
2057,8,23.690948,0.8571563679724932,6.0561438
2057,9,25.621704,1.2296504527330399,19.502169
2057,10,24.014557,0.008734579954762012,22.75879
2057,11,16.906097,20.705147981643677,38.236515
2057,12,11.135071,105.23655152320862,55.963085
2058,1,9.133118,23.615298986434937,32.52637
2058,2,11.968842,33.64562368392944,41.277298
2058,3,14.472443,39.49261200428009,53.348732
2058,4,14.627808,2.13105708360672,39.742607
2058,5,17.000671,2.9247221276164055,35.270214
2058,6,19.877563,7.229572534561157,32.125866
2058,7,25.593811,0.156624264549464,25.730839
2058,8,26.249054,0.7373644113540649,26.621696
2058,9,24.346405,1.0455841943621635,13.315622
2058,10,22.682556,48.57225966453552,32.405937
2058,11,16.898285,16.259994506835938,40.587082
2058,12,11.824982,2.6606721207499504,34.012493
2059,1,11.430054,71.83847546577454,43.294254
2059,2,12.10025,60.8339741230011,50.481922
2059,3,13.721924,42.623141169548035,38.556553
2059,4,16.617157,49.460567235946655,48.563576
2059,5,17.674408,8.435062170028687,46.189503
2059,6,21.153229,3.723919093608856,34.45971
2059,7,22.765778,1.9220377318561077,22.36435
2059,8,24.177185,0.9033074118196964,12.760483
2059,9,24.278442,61.59785985946655,32.518223
2059,10,23.403595,11.377447575330734,27.33077
2059,11,16.738373,7.357785701751709,28.737654
2059,12,15.391052,7.972986668348312,20.8384
2060,1,13.207336,5.417392283678055,35.015553
2060,2,13.999908,5.468042343854904,46.849842
2060,3,14.970398,9.455135107040405,44.335228
2060,4,18.3555,38.26797366142273,48.11891
2060,5,16.628235,10.840813755989075,34.178726
2060,6,20.561829,2.0511972159147263,32.120937
2060,7,24.985687,0.9608510099351406,16.012836
2060,8,25.146057,1.7504323199391365,13.548365
2060,9,25.720825,23.099060654640198,26.801563
2060,10,23.650635,3.0573049187660217,23.613218
2060,11,16.795471,20.91511845588684,37.063335
2060,12,11.388123,102.5230655670166,47.707924
2061,1,11.317688,1.3907285332679749,38.409634
2061,2,9.976837,27.534133434295654,38.895885
2061,3,14.898224,95.83007860183716,58.274513
2061,4,15.268158,15.244574546813965,42.10631
2061,5,17.432465,8.381965398788452,37.673653
2061,6,19.742584,1.932193636894226,33.429485
2061,7,25.976013,0.5229351073503494,47.505463
2061,8,24.697357,0.4319769935682416,28.731674
2061,9,26.525787,3.9954525232315063,24.219425
2061,10,22.803253,134.37663459777832,37.034534
2061,11,14.63681,43.398674726486206,31.507744
2061,12,11.7836,111.54256176948547,48.915432
2062,1,11.934937,54.423558592796326,35.338936
2062,2,11.311798,85.55730271339417,54.48693
2062,3,15.122711,58.27436053752899,59.66397
2062,4,16.781952,36.87218427658081,49.623993
2062,5,19.653229,4.213388442993164,41.99477
2062,6,20.128204,3.258177638053894,33.766983
2062,7,25.89505,10.038024425506592,47.67579
2062,8,25.411682,0.9566291458904743,14.705418
2062,9,25.706268,6.73580601811409,22.851004
2062,10,22.430695,0.7389479279518127,23.252747
2062,11,14.73819,42.183380126953125,38.621567
2062,12,13.234955,59.8458594083786,60.05
2063,1,10.735657,90.81175374984741,59.385532
2063,2,12.106262,32.69570052623749,45.6879
2063,3,13.572968,61.15605032444,48.52436
2063,4,14.783295,7.7304089069366455,25.898443
2063,5,18.102692,17.1379936337471,39.29703
2063,6,19.291351,3.0919522047042847,38.81656
2063,7,24.39618,0.79543611779809,24.095781
2063,8,25.57312,1.2302336059510708,25.264515
2063,9,27.081451,17.214794754981995,16.278938
2063,10,23.471497,1.4834456704556942,13.441929
2063,11,15.678711,1.9937438517808914,23.713951
2063,12,10.411987,62.24530649185181,30.73714
2064,1,13.904633,42.180946469306946,46.102867
2064,2,15.934723,5.131446078419685,37.417442
2064,3,13.227661,87.29509043693542,56.828976
