lat,lon,zos_m,year,month
32.5,242.49999999999997,0.21278472,1950,10
32.5,242.49999999999997,0.19335003,1950,11
32.5,242.49999999999997,0.20103435,1950,12
32.5,242.49999999999997,0.20402466,1951,1
32.5,242.49999999999997,0.18516533,1951,2
32.5,242.49999999999997,0.17627275,1951,3
32.5,242.49999999999997,0.16890542,1951,4
32.5,242.49999999999997,0.15308106,1951,5
32.5,242.49999999999997,0.16681452,1951,6
32.5,242.49999999999997,0.18038803,1951,7
32.5,242.49999999999997,0.19719125,1951,8
32.5,242.49999999999997,0.2135666,1951,9
32.5,242.49999999999997,0.2355115,1951,10
32.5,242.49999999999997,0.23443475,1951,11
32.5,242.49999999999997,0.21561812,1951,12
32.5,242.49999999999997,0.22330473,1952,1
32.5,242.49999999999997,0.24584414,1952,2
32.5,242.49999999999997,0.19586128,1952,3
32.5,242.49999999999997,0.1846188,1952,4
32.5,242.49999999999997,0.17619552,1952,5
32.5,242.49999999999997,0.1782547,1952,6
32.5,242.49999999999997,0.19170728,1952,7
32.5,242.49999999999997,0.19653504,1952,8
32.5,242.49999999999997,0.1912329,1952,9
32.5,242.49999999999997,0.21971704,1952,10
32.5,242.49999999999997,0.23167795,1952,11
32.5,242.49999999999997,0.24607022,1952,12
32.5,242.49999999999997,0.24208052,1953,1
32.5,242.49999999999997,0.21480317,1953,2
32.5,242.49999999999997,0.19644879,1953,3
32.5,242.49999999999997,0.1759089,1953,4
32.5,242.49999999999997,0.16526246,1953,5
32.5,242.49999999999997,0.18255168,1953,6
32.5,242.49999999999997,0.1980524,1953,7
32.5,242.49999999999997,0.21512796,1953,8
32.5,242.49999999999997,0.21252547,1953,9
32.5,242.49999999999997,0.22080038,1953,10
32.5,242.49999999999997,0.19307208,1953,11
32.5,242.49999999999997,0.17752837,1953,12
32.5,242.49999999999997,0.19642085,1954,1
32.5,242.49999999999997,0.20536454,1954,2
32.5,242.49999999999997,0.20951769,1954,3
32.5,242.49999999999997,0.18840314,1954,4
32.5,242.49999999999997,0.19021015,1954,5
32.5,242.49999999999997,0.19972682,1954,6
32.5,242.49999999999997,0.19872163,1954,7
32.5,242.49999999999997,0.1912593,1954,8
32.5,242.49999999999997,0.18913794,1954,9
32.5,242.49999999999997,0.21902087,1954,10
32.5,242.49999999999997,0.22679609,1954,11
32.5,242.49999999999997,0.211938,1954,12
32.5,242.49999999999997,0.21868402,1955,1
32.5,242.49999999999997,0.20973498,1955,2
32.5,242.49999999999997,0.16249014,1955,3
32.5,242.49999999999997,0.15297978,1955,4
32.5,242.49999999999997,0.13967116,1955,5
32.5,242.49999999999997,0.16997272,1955,6
32.5,242.49999999999997,0.18570922,1955,7
32.5,242.49999999999997,0.15642877,1955,8
32.5,242.49999999999997,0.14467391,1955,9
32.5,242.49999999999997,0.13755713,1955,10
32.5,242.49999999999997,0.12985578,1955,11
32.5,242.49999999999997,0.12557763,1955,12
32.5,242.49999999999997,0.15959223,1956,1
32.5,242.49999999999997,0.18413377,1956,2
32.5,242.49999999999997,0.16098097,1956,3
32.5,242.49999999999997,0.12688959,1956,4
32.5,242.49999999999997,0.122827075,1956,5
32.5,242.49999999999997,0.14008366,1956,6
32.5,242.49999999999997,0.1602311,1956,7
32.5,242.49999999999997,0.18008026,1956,8
32.5,242.49999999999997,0.19124898,1956,9
32.5,242.49999999999997,0.20947063,1956,10
32.5,242.49999999999997,0.16986012,1956,11
32.5,242.49999999999997,0.16137074,1956,12
32.5,242.49999999999997,0.1734443,1957,1
32.5,242.49999999999997,0.17185225,1957,2
32.5,242.49999999999997,0.17347161,1957,3
32.5,242.49999999999997,0.18321276,1957,4
32.5,242.49999999999997,0.17172879,1957,5
32.5,242.49999999999997,0.17516385,1957,6
32.5,242.49999999999997,0.20129994,1957,7
32.5,242.49999999999997,0.17868894,1957,8
32.5,242.49999999999997,0.22436197,1957,9
32.5,242.49999999999997,0.23417196,1957,10
32.5,242.49999999999997,0.19619434,1957,11
32.5,242.49999999999997,0.20396982,1957,12
32.5,242.49999999999997,0.21280876,1958,1
32.5,242.49999999999997,0.20759854,1958,2
32.5,242.49999999999997,0.18568093,1958,3
32.5,242.49999999999997,0.15880552,1958,4
32.5,242.49999999999997,0.15828265,1958,5
32.5,242.49999999999997,0.17985937,1958,6
32.5,242.49999999999997,0.19043508,1958,7
32.5,242.49999999999997,0.19716527,1958,8
32.5,242.49999999999997,0.2002443,1958,9
32.5,242.49999999999997,0.23383707,1958,10
32.5,242.49999999999997,0.22863513,1958,11
32.5,242.49999999999997,0.21511978,1958,12
32.5,242.49999999999997,0.2275096,1959,1
32.5,242.49999999999997,0.23118496,1959,2
32.5,242.49999999999997,0.20427237,1959,3
32.5,242.49999999999997,0.18367048,1959,4
32.5,242.49999999999997,0.16049008,1959,5
32.5,242.49999999999997,0.16573425,1959,6
32.5,242.49999999999997,0.1857882,1959,7
32.5,242.49999999999997,0.18814974,1959,8
32.5,242.49999999999997,0.1994908,1959,9
32.5,242.49999999999997,0.18595825,1959,10
32.5,242.49999999999997,0.17824237,1959,11
32.5,242.49999999999997,0.1762908,1959,12
32.5,242.49999999999997,0.18529086,1960,1
32.5,242.49999999999997,0.17285588,1960,2
32.5,242.49999999999997,0.15936843,1960,3
32.5,242.49999999999997,0.14752439,1960,4
32.5,242.49999999999997,0.15274918,1960,5
32.5,242.49999999999997,0.17182852,1960,6
32.5,242.49999999999997,0.17776097,1960,7
32.5,242.49999999999997,0.19813578,1960,8
32.5,242.49999999999997,0.18593709,1960,9
32.5,242.49999999999997,0.1913763,1960,10
32.5,242.49999999999997,0.17623855,1960,11
32.5,242.49999999999997,0.17304361,1960,12
32.5,242.49999999999997,0.16539836,1961,1
32.5,242.49999999999997,0.1618852,1961,2
32.5,242.49999999999997,0.14243554,1961,3
32.5,242.49999999999997,0.13911314,1961,4
32.5,242.49999999999997,0.14610036,1961,5
32.5,242.49999999999997,0.17355247,1961,6
32.5,242.49999999999997,0.17025514,1961,7
32.5,242.49999999999997,0.17964242,1961,8
32.5,242.49999999999997,0.1977428,1961,9
32.5,242.49999999999997,0.18506515,1961,10
32.5,242.49999999999997,0.181149,1961,11
32.5,242.49999999999997,0.19479339,1961,12
32.5,242.49999999999997,0.23298635,1962,1
32.5,242.49999999999997,0.21438399,1962,2
32.5,242.49999999999997,0.18276587,1962,3
32.5,242.49999999999997,0.18104711,1962,4
32.5,242.49999999999997,0.18225262,1962,5
32.5,242.49999999999997,0.20875613,1962,6
32.5,242.49999999999997,0.19868414,1962,7
32.5,242.49999999999997,0.18733104,1962,8
32.5,242.49999999999997,0.193667,1962,9
32.5,242.49999999999997,0.2001062,1962,10
32.5,242.49999999999997,0.1761279,1962,11
32.5,242.49999999999997,0.20087832,1962,12
32.5,242.49999999999997,0.20280324,1963,1
32.5,242.49999999999997,0.21953303,1963,2
32.5,242.49999999999997,0.19900045,1963,3
32.5,242.49999999999997,0.16802557,1963,4
32.5,242.49999999999997,0.15547535,1963,5
32.5,242.49999999999997,0.15484498,1963,6
32.5,242.49999999999997,0.16085808,1963,7
32.5,242.49999999999997,0.18531275,1963,8
32.5,242.49999999999997,0.19440404,1963,9
32.5,242.49999999999997,0.17901823,1963,10
32.5,242.49999999999997,0.17178835,1963,11
32.5,242.49999999999997,0.16029137,1963,12
32.5,242.49999999999997,0.15265027,1964,1
32.5,242.49999999999997,0.17151807,1964,2
32.5,242.49999999999997,0.13833128,1964,3
32.5,242.49999999999997,0.15117307,1964,4
32.5,242.49999999999997,0.1443755,1964,5
32.5,242.49999999999997,0.15541951,1964,6
32.5,242.49999999999997,0.15738624,1964,7
32.5,242.49999999999997,0.16387784,1964,8
32.5,242.49999999999997,0.16731387,1964,9
32.5,242.49999999999997,0.15627572,1964,10
32.5,242.49999999999997,0.1650629,1964,11
32.5,242.49999999999997,0.1549305,1964,12
32.5,242.49999999999997,0.17702666,1965,1
32.5,242.49999999999997,0.18590258,1965,2
32.5,242.49999999999997,0.16687039,1965,3
32.5,242.49999999999997,0.16117056,1965,4
32.5,242.49999999999997,0.15413824,1965,5
32.5,242.49999999999997,0.17618418,1965,6
32.5,242.49999999999997,0.18185844,1965,7
32.5,242.49999999999997,0.18993202,1965,8
32.5,242.49999999999997,0.19819954,1965,9
32.5,242.49999999999997,0.21937884,1965,10
32.5,242.49999999999997,0.21639316,1965,11
32.5,242.49999999999997,0.21381399,1965,12
32.5,242.49999999999997,0.22108248,1966,1
32.5,242.49999999999997,0.22502473,1966,2
32.5,242.49999999999997,0.19592252,1966,3
32.5,242.49999999999997,0.18729775,1966,4
32.5,242.49999999999997,0.19428855,1966,5
32.5,242.49999999999997,0.17837302,1966,6
32.5,242.49999999999997,0.18987592,1966,7
32.5,242.49999999999997,0.18474591,1966,8
32.5,242.49999999999997,0.19545065,1966,9
32.5,242.49999999999997,0.19342458,1966,10
32.5,242.49999999999997,0.15246719,1966,11
32.5,242.49999999999997,0.16691183,1966,12
32.5,242.49999999999997,0.2005629,1967,1
32.5,242.49999999999997,0.20366137,1967,2
32.5,242.49999999999997,0.18243393,1967,3
32.5,242.49999999999997,0.16273868,1967,4
32.5,242.49999999999997,0.16108228,1967,5
32.5,242.49999999999997,0.1679562,1967,6
32.5,242.49999999999997,0.1880669,1967,7
32.5,242.49999999999997,0.20729598,1967,8
32.5,242.49999999999997,0.21267538,1967,9
32.5,242.49999999999997,0.20769544,1967,10
32.5,242.49999999999997,0.18846636,1967,11
32.5,242.49999999999997,0.19686669,1967,12
32.5,242.49999999999997,0.20712954,1968,1
32.5,242.49999999999997,0.18916172,1968,2
32.5,242.49999999999997,0.16264486,1968,3
32.5,242.49999999999997,0.14809948,1968,4
32.5,242.49999999999997,0.15420327,1968,5
32.5,242.49999999999997,0.15985799,1968,6
32.5,242.49999999999997,0.18041664,1968,7
32.5,242.49999999999997,0.19822419,1968,8
32.5,242.49999999999997,0.20037988,1968,9
32.5,242.49999999999997,0.2031767,1968,10
32.5,242.49999999999997,0.1813826,1968,11
32.5,242.49999999999997,0.1619054,1968,12
32.5,242.49999999999997,0.16633783,1969,1
32.5,242.49999999999997,0.14838372,1969,2
32.5,242.49999999999997,0.13885851,1969,3
32.5,242.49999999999997,0.13048105,1969,4
32.5,242.49999999999997,0.1552602,1969,5
32.5,242.49999999999997,0.16542862,1969,6
32.5,242.49999999999997,0.18886408,1969,7
32.5,242.49999999999997,0.20494545,1969,8
32.5,242.49999999999997,0.18286958,1969,9
32.5,242.49999999999997,0.17927518,1969,10
32.5,242.49999999999997,0.13636129,1969,11
32.5,242.49999999999997,0.1500304,1969,12
32.5,242.49999999999997,0.17736661,1970,1
32.5,242.49999999999997,0.17873451,1970,2
32.5,242.49999999999997,0.14362842,1970,3
32.5,242.49999999999997,0.15098657,1970,4
32.5,242.49999999999997,0.15741473,1970,5
32.5,242.49999999999997,0.16500923,1970,6
32.5,242.49999999999997,0.15193836,1970,7
32.5,242.49999999999997,0.14219269,1970,8
32.5,242.49999999999997,0.140496,1970,9
32.5,242.49999999999997,0.13707538,1970,10
32.5,242.49999999999997,0.118344694,1970,11
32.5,242.49999999999997,0.13160452,1970,12
32.5,242.49999999999997,0.16732928,1971,1
32.5,242.49999999999997,0.18487433,1971,2
32.5,242.49999999999997,0.15934847,1971,3
32.5,242.49999999999997,0.14497414,1971,4
32.5,242.49999999999997,0.14381656,1971,5
32.5,242.49999999999997,0.15790492,1971,6
32.5,242.49999999999997,0.17246923,1971,7
32.5,242.49999999999997,0.20937559,1971,8
32.5,242.49999999999997,0.21951035,1971,9
32.5,242.49999999999997,0.20378323,1971,10
32.5,242.49999999999997,0.20938428,1971,11
32.5,242.49999999999997,0.20278281,1971,12
32.5,242.49999999999997,0.18635875,1972,1
32.5,242.49999999999997,0.19973262,1972,2
32.5,242.49999999999997,0.16547276,1972,3
32.5,242.49999999999997,0.15156166,1972,4
32.5,242.49999999999997,0.16625464,1972,5
32.5,242.49999999999997,0.18383874,1972,6
32.5,242.49999999999997,0.17792103,1972,7
32.5,242.49999999999997,0.18026891,1972,8
32.5,242.49999999999997,0.20563701,1972,9
32.5,242.49999999999997,0.20077215,1972,10
32.5,242.49999999999997,0.19190276,1972,11
32.5,242.49999999999997,0.19204341,1972,12
32.5,242.49999999999997,0.21186504,1973,1
32.5,242.49999999999997,0.19261011,1973,2
32.5,242.49999999999997,0.17169595,1973,3
32.5,242.49999999999997,0.17108826,1973,4
32.5,242.49999999999997,0.17239542,1973,5
32.5,242.49999999999997,0.18862134,1973,6
32.5,242.49999999999997,0.19156711,1973,7
32.5,242.49999999999997,0.19792995,1973,8
32.5,242.49999999999997,0.20487642,1973,9
32.5,242.49999999999997,0.20486909,1973,10
32.5,242.49999999999997,0.17982398,1973,11
32.5,242.49999999999997,0.16695657,1973,12
32.5,242.49999999999997,0.18052162,1974,1
32.5,242.49999999999997,0.17731906,1974,2
32.5,242.49999999999997,0.18083812,1974,3
32.5,242.49999999999997,0.1838981,1974,4
32.5,242.49999999999997,0.14632893,1974,5
32.5,242.49999999999997,0.1491156,1974,6
32.5,242.49999999999997,0.16522402,1974,7
32.5,242.49999999999997,0.17181325,1974,8
32.5,242.49999999999997,0.1880675,1974,9
32.5,242.49999999999997,0.20073314,1974,10
32.5,242.49999999999997,0.17720726,1974,11
32.5,242.49999999999997,0.16523284,1974,12
32.5,242.49999999999997,0.15254688,1975,1
32.5,242.49999999999997,0.1619461,1975,2
32.5,242.49999999999997,0.17185082,1975,3
32.5,242.49999999999997,0.1406658,1975,4
32.5,242.49999999999997,0.15180293,1975,5
32.5,242.49999999999997,0.18184738,1975,6
32.5,242.49999999999997,0.18176454,1975,7
32.5,242.49999999999997,0.17047195,1975,8
32.5,242.49999999999997,0.17035691,1975,9
32.5,242.49999999999997,0.16393739,1975,10
32.5,242.49999999999997,0.14898403,1975,11
32.5,242.49999999999997,0.14362276,1975,12
32.5,242.49999999999997,0.16818084,1976,1
32.5,242.49999999999997,0.17131357,1976,2
32.5,242.49999999999997,0.15805328,1976,3
32.5,242.49999999999997,0.13546093,1976,4
32.5,242.49999999999997,0.151636,1976,5
32.5,242.49999999999997,0.16336347,1976,6
32.5,242.49999999999997,0.17296067,1976,7
32.5,242.49999999999997,0.17758164,1976,8
32.5,242.49999999999997,0.16930713,1976,9
32.5,242.49999999999997,0.20982566,1976,10
32.5,242.49999999999997,0.21371949,1976,11
32.5,242.49999999999997,0.22041021,1976,12
32.5,242.49999999999997,0.21279274,1977,1
32.5,242.49999999999997,0.21441172,1977,2
32.5,242.49999999999997,0.17603052,1977,3
32.5,242.49999999999997,0.15014501,1977,4
32.5,242.49999999999997,0.1718364,1977,5
32.5,242.49999999999997,0.1769293,1977,6
32.5,242.49999999999997,0.182752,1977,7
32.5,242.49999999999997,0.20020483,1977,8
32.5,242.49999999999997,0.2137131,1977,9
32.5,242.49999999999997,0.19977286,1977,10
32.5,242.49999999999997,0.18783373,1977,11
32.5,242.49999999999997,0.20716193,1977,12
32.5,242.49999999999997,0.19439727,1978,1
32.5,242.49999999999997,0.20189351,1978,2
32.5,242.49999999999997,0.20086148,1978,3
32.5,242.49999999999997,0.19376224,1978,4
32.5,242.49999999999997,0.17168134,1978,5
32.5,242.49999999999997,0.17191496,1978,6
32.5,242.49999999999997,0.18682161,1978,7
32.5,242.49999999999997,0.1968029,1978,8
32.5,242.49999999999997,0.22959146,1978,9
32.5,242.49999999999997,0.23443319,1978,10
32.5,242.49999999999997,0.19386546,1978,11
32.5,242.49999999999997,0.18191342,1978,12
32.5,242.49999999999997,0.20012371,1979,1
32.5,242.49999999999997,0.19516325,1979,2
32.5,242.49999999999997,0.18091641,1979,3
32.5,242.49999999999997,0.16536663,1979,4
32.5,242.49999999999997,0.17218988,1979,5
32.5,242.49999999999997,0.18631007,1979,6
32.5,242.49999999999997,0.19673805,1979,7
32.5,242.49999999999997,0.19868453,1979,8
32.5,242.49999999999997,0.17801006,1979,9
32.5,242.49999999999997,0.18225923,1979,10
32.5,242.49999999999997,0.18445228,1979,11
32.5,242.49999999999997,0.18562901,1979,12
32.5,242.49999999999997,0.17561461,1980,1
32.5,242.49999999999997,0.17359939,1980,2
32.5,242.49999999999997,0.16060106,1980,3
32.5,242.49999999999997,0.14544529,1980,4
32.5,242.49999999999997,0.1417447,1980,5
32.5,242.49999999999997,0.146774,1980,6
32.5,242.49999999999997,0.18440898,1980,7
32.5,242.49999999999997,0.18918996,1980,8
32.5,242.49999999999997,0.20439553,1980,9
32.5,242.49999999999997,0.21537653,1980,10
32.5,242.49999999999997,0.1963606,1980,11
32.5,242.49999999999997,0.20679794,1980,12
32.5,242.49999999999997,0.18657094,1981,1
32.5,242.49999999999997,0.1815689,1981,2
32.5,242.49999999999997,0.17086565,1981,3
32.5,242.49999999999997,0.16309819,1981,4
32.5,242.49999999999997,0.15045042,1981,5
32.5,242.49999999999997,0.16466801,1981,6
32.5,242.49999999999997,0.19176067,1981,7
32.5,242.49999999999997,0.19235577,1981,8
32.5,242.49999999999997,0.20050098,1981,9
32.5,242.49999999999997,0.22281627,1981,10
32.5,242.49999999999997,0.20680249,1981,11
32.5,242.49999999999997,0.19639087,1981,12
32.5,242.49999999999997,0.21737976,1982,1
32.5,242.49999999999997,0.1780386,1982,2
32.5,242.49999999999997,0.1608159,1982,3
32.5,242.49999999999997,0.1650027,1982,4
32.5,242.49999999999997,0.16167359,1982,5
32.5,242.49999999999997,0.14685613,1982,6
32.5,242.49999999999997,0.16342309,1982,7
32.5,242.49999999999997,0.20682804,1982,8
32.5,242.49999999999997,0.21004716,1982,9
32.5,242.49999999999997,0.19218358,1982,10
32.5,242.49999999999997,0.19761766,1982,11
32.5,242.49999999999997,0.18242732,1982,12
32.5,242.49999999999997,0.19311777,1983,1
32.5,242.49999999999997,0.16661666,1983,2
32.5,242.49999999999997,0.13605422,1983,3
32.5,242.49999999999997,0.1432504,1983,4
32.5,242.49999999999997,0.14665957,1983,5
32.5,242.49999999999997,0.12680663,1983,6
32.5,242.49999999999997,0.15690753,1983,7
32.5,242.49999999999997,0.19259246,1983,8
32.5,242.49999999999997,0.20242794,1983,9
32.5,242.49999999999997,0.19351651,1983,10
32.5,242.49999999999997,0.1789152,1983,11
32.5,242.49999999999997,0.15975395,1983,12
32.5,242.49999999999997,0.15816097,1984,1
32.5,242.49999999999997,0.14655611,1984,2
32.5,242.49999999999997,0.15344566,1984,3
32.5,242.49999999999997,0.15290366,1984,4
32.5,242.49999999999997,0.16978323,1984,5
32.5,242.49999999999997,0.1533979,1984,6
32.5,242.49999999999997,0.14115962,1984,7
32.5,242.49999999999997,0.14884827,1984,8
32.5,242.49999999999997,0.1310487,1984,9
32.5,242.49999999999997,0.14659104,1984,10
32.5,242.49999999999997,0.14259577,1984,11
32.5,242.49999999999997,0.12924822,1984,12
32.5,242.49999999999997,0.14803237,1985,1
32.5,242.49999999999997,0.13793872,1985,2
32.5,242.49999999999997,0.1429861,1985,3
32.5,242.49999999999997,0.14127687,1985,4
32.5,242.49999999999997,0.13854913,1985,5
32.5,242.49999999999997,0.14775546,1985,6
32.5,242.49999999999997,0.14937022,1985,7
32.5,242.49999999999997,0.17211549,1985,8
32.5,242.49999999999997,0.17686543,1985,9
32.5,242.49999999999997,0.17543496,1985,10
32.5,242.49999999999997,0.1776579,1985,11
32.5,242.49999999999997,0.15589242,1985,12
32.5,242.49999999999997,0.1524559,1986,1
32.5,242.49999999999997,0.15755223,1986,2
32.5,242.49999999999997,0.15528911,1986,3
32.5,242.49999999999997,0.12324025,1986,4
32.5,242.49999999999997,0.12869154,1986,5
32.5,242.49999999999997,0.1443254,1986,6
32.5,242.49999999999997,0.17297806,1986,7
32.5,242.49999999999997,0.17990275,1986,8
32.5,242.49999999999997,0.15993568,1986,9
32.5,242.49999999999997,0.15081868,1986,10
32.5,242.49999999999997,0.16525272,1986,11
32.5,242.49999999999997,0.17793755,1986,12
32.5,242.49999999999997,0.20220952,1987,1
32.5,242.49999999999997,0.18603691,1987,2
32.5,242.49999999999997,0.15760316,1987,3
32.5,242.49999999999997,0.1652152,1987,4
32.5,242.49999999999997,0.16178155,1987,5
32.5,242.49999999999997,0.15389015,1987,6
32.5,242.49999999999997,0.17140512,1987,7
32.5,242.49999999999997,0.17941403,1987,8
32.5,242.49999999999997,0.16667756,1987,9
32.5,242.49999999999997,0.16226988,1987,10
32.5,242.49999999999997,0.13978072,1987,11
32.5,242.49999999999997,0.14621793,1987,12
32.5,242.49999999999997,0.16364296,1988,1
32.5,242.49999999999997,0.15809537,1988,2
32.5,242.49999999999997,0.13954842,1988,3
32.5,242.49999999999997,0.12943491,1988,4
32.5,242.49999999999997,0.13111852,1988,5
32.5,242.49999999999997,0.14975853,1988,6
32.5,242.49999999999997,0.16939652,1988,7
32.5,242.49999999999997,0.16412835,1988,8
32.5,242.49999999999997,0.15959625,1988,9
32.5,242.49999999999997,0.17428721,1988,10
32.5,242.49999999999997,0.16631337,1988,11
32.5,242.49999999999997,0.18751478,1988,12
32.5,242.49999999999997,0.19723858,1989,1
32.5,242.49999999999997,0.21785487,1989,2
32.5,242.49999999999997,0.18184096,1989,3
32.5,242.49999999999997,0.16534638,1989,4
32.5,242.49999999999997,0.16544603,1989,5
32.5,242.49999999999997,0.20503885,1989,6
32.5,242.49999999999997,0.20384227,1989,7
32.5,242.49999999999997,0.18089965,1989,8
32.5,242.49999999999997,0.18786947,1989,9
32.5,242.49999999999997,0.21705922,1989,10
32.5,242.49999999999997,0.23570164,1989,11
32.5,242.49999999999997,0.23085274,1989,12
32.5,242.49999999999997,0.2611251,1990,1
32.5,242.49999999999997,0.23959666,1990,2
32.5,242.49999999999997,0.19645242,1990,3
32.5,242.49999999999997,0.18674374,1990,4
32.5,242.49999999999997,0.17706747,1990,5
32.5,242.49999999999997,0.17118344,1990,6
32.5,242.49999999999997,0.17997138,1990,7
32.5,242.49999999999997,0.200343,1990,8
32.5,242.49999999999997,0.21572523,1990,9
32.5,242.49999999999997,0.22147149,1990,10
32.5,242.49999999999997,0.2208096,1990,11
32.5,242.49999999999997,0.2004775,1990,12
32.5,242.49999999999997,0.21386905,1991,1
32.5,242.49999999999997,0.2145877,1991,2
32.5,242.49999999999997,0.16432914,1991,3
32.5,242.49999999999997,0.15077117,1991,4
32.5,242.49999999999997,0.16585168,1991,5
32.5,242.49999999999997,0.17293255,1991,6
32.5,242.49999999999997,0.18951623,1991,7
32.5,242.49999999999997,0.19760545,1991,8
32.5,242.49999999999997,0.23313303,1991,9
32.5,242.49999999999997,0.26399028,1991,10
32.5,242.49999999999997,0.19357704,1991,11
32.5,242.49999999999997,0.17124818,1991,12
32.5,242.49999999999997,0.17166884,1992,1
32.5,242.49999999999997,0.17759173,1992,2
32.5,242.49999999999997,0.14657061,1992,3
32.5,242.49999999999997,0.15281163,1992,4
32.5,242.49999999999997,0.15967014,1992,5
32.5,242.49999999999997,0.16368252,1992,6
32.5,242.49999999999997,0.16584308,1992,7
32.5,242.49999999999997,0.15065569,1992,8
32.5,242.49999999999997,0.18080528,1992,9
32.5,242.49999999999997,0.15769888,1992,10
32.5,242.49999999999997,0.16287236,1992,11
32.5,242.49999999999997,0.16333836,1992,12
32.5,242.49999999999997,0.16760743,1993,1
32.5,242.49999999999997,0.15937273,1993,2
32.5,242.49999999999997,0.17689006,1993,3
32.5,242.49999999999997,0.16917649,1993,4
32.5,242.49999999999997,0.17581953,1993,5
32.5,242.49999999999997,0.19022763,1993,6
32.5,242.49999999999997,0.19462256,1993,7
32.5,242.49999999999997,0.18556423,1993,8
32.5,242.49999999999997,0.20351657,1993,9
32.5,242.49999999999997,0.20579718,1993,10
32.5,242.49999999999997,0.19831452,1993,11
32.5,242.49999999999997,0.23253517,1993,12
32.5,242.49999999999997,0.22137238,1994,1
32.5,242.49999999999997,0.2170561,1994,2
32.5,242.49999999999997,0.21096566,1994,3
32.5,242.49999999999997,0.18900678,1994,4
32.5,242.49999999999997,0.1878725,1994,5
32.5,242.49999999999997,0.16261941,1994,6
32.5,242.49999999999997,0.17926171,1994,7
32.5,242.49999999999997,0.19406883,1994,8
32.5,242.49999999999997,0.20596354,1994,9
32.5,242.49999999999997,0.19493774,1994,10
32.5,242.49999999999997,0.15873411,1994,11
32.5,242.49999999999997,0.17725557,1994,12
32.5,242.49999999999997,0.20493807,1995,1
32.5,242.49999999999997,0.20520203,1995,2
32.5,242.49999999999997,0.18390419,1995,3
32.5,242.49999999999997,0.15714008,1995,4
32.5,242.49999999999997,0.16130957,1995,5
32.5,242.49999999999997,0.15555453,1995,6
32.5,242.49999999999997,0.15665059,1995,7
32.5,242.49999999999997,0.18591236,1995,8
32.5,242.49999999999997,0.17527445,1995,9
32.5,242.49999999999997,0.16142552,1995,10
32.5,242.49999999999997,0.13249484,1995,11
32.5,242.49999999999997,0.14845519,1995,12
32.5,242.49999999999997,0.16000037,1996,1
32.5,242.49999999999997,0.15942164,1996,2
32.5,242.49999999999997,0.14281158,1996,3
32.5,242.49999999999997,0.12761125,1996,4
32.5,242.49999999999997,0.14811315,1996,5
32.5,242.49999999999997,0.15537938,1996,6
32.5,242.49999999999997,0.15601754,1996,7
32.5,242.49999999999997,0.15413654,1996,8
32.5,242.49999999999997,0.14875036,1996,9
32.5,242.49999999999997,0.13733472,1996,10
32.5,242.49999999999997,0.13796683,1996,11
32.5,242.49999999999997,0.17094657,1996,12
32.5,242.49999999999997,0.17921732,1997,1
32.5,242.49999999999997,0.17168042,1997,2
32.5,242.49999999999997,0.15217336,1997,3
32.5,242.49999999999997,0.14164834,1997,4
32.5,242.49999999999997,0.14250046,1997,5
32.5,242.49999999999997,0.17524293,1997,6
32.5,242.49999999999997,0.19582888,1997,7
32.5,242.49999999999997,0.19487964,1997,8
32.5,242.49999999999997,0.22405243,1997,9
32.5,242.49999999999997,0.21078064,1997,10
32.5,242.49999999999997,0.18411198,1997,11
32.5,242.49999999999997,0.17188379,1997,12
32.5,242.49999999999997,0.19992262,1998,1
32.5,242.49999999999997,0.18752536,1998,2
32.5,242.49999999999997,0.1674882,1998,3
32.5,242.49999999999997,0.16980979,1998,4
32.5,242.49999999999997,0.15069088,1998,5
32.5,242.49999999999997,0.16005841,1998,6
32.5,242.49999999999997,0.16996665,1998,7
32.5,242.49999999999997,0.16454649,1998,8
32.5,242.49999999999997,0.17688318,1998,9
32.5,242.49999999999997,0.21761827,1998,10
32.5,242.49999999999997,0.18704523,1998,11
32.5,242.49999999999997,0.19160533,1998,12
32.5,242.49999999999997,0.2085504,1999,1
32.5,242.49999999999997,0.19685055,1999,2
32.5,242.49999999999997,0.19107029,1999,3
32.5,242.49999999999997,0.182244,1999,4
32.5,242.49999999999997,0.17499451,1999,5
32.5,242.49999999999997,0.17277601,1999,6
32.5,242.49999999999997,0.18860689,1999,7
32.5,242.49999999999997,0.19114079,1999,8
32.5,242.49999999999997,0.19103304,1999,9
32.5,242.49999999999997,0.18425548,1999,10
32.5,242.49999999999997,0.18629137,1999,11
32.5,242.49999999999997,0.19099495,1999,12
32.5,242.49999999999997,0.20523965,2000,1
32.5,242.49999999999997,0.19101916,2000,2
32.5,242.49999999999997,0.16155583,2000,3
32.5,242.49999999999997,0.14235353,2000,4
32.5,242.49999999999997,0.15122928,2000,5
32.5,242.49999999999997,0.15599008,2000,6
32.5,242.49999999999997,0.16036841,2000,7
32.5,242.49999999999997,0.17156085,2000,8
32.5,242.49999999999997,0.17704065,2000,9
32.5,242.49999999999997,0.16844754,2000,10
32.5,242.49999999999997,0.15271686,2000,11
32.5,242.49999999999997,0.1718452,2000,12
32.5,242.49999999999997,0.21446136,2001,1
32.5,242.49999999999997,0.2103751,2001,2
32.5,242.49999999999997,0.17337143,2001,3
32.5,242.49999999999997,0.1765114,2001,4
32.5,242.49999999999997,0.18425131,2001,5
